judul,narasi,clear,token_komen,freq_words,stemmed_komen,polarity_score,polarity,score
"MUNCUL ISU AKAN TERJADI GEMPA DI PALU PADA 28 DESEMBER 2018, BMKG ANGKAT BICARA","Kepala Stasiun Geofisika Klas I Palu, Cahyo Nugroho: “Isu itu tidak benar atau hoax, belum ada teknologi yang dapat memprediksi akan terjadinya suatu gempa bumi di sebuah wilayah,”",kepala stasiun geofisika klas i palu cahyo nugroho “ isu tidak benar hoax ada teknologi dapat memprediksi terjadinya suatu gempa bumi sebuah wilayah ”,"['kepala', 'stasiun', 'geofisika', 'klas', 'i', 'palu', 'cahyo', 'nugroho', '“', 'isu', 'tidak', 'benar', 'hoax', 'ada', 'teknologi', 'dapat', 'memprediksi', 'terjadinya', 'suatu', 'gempa', 'bumi', 'sebuah', 'wilayah', '”']",<FreqDist with 24 samples and 24 outcomes>,"['kepala', 'stasiun', 'geofisika', 'klas', 'i', 'palu', 'cahyo', 'nugroho', '', 'isu', 'tidak', 'benar', 'hoax', 'ada', 'teknologi', 'dapat', 'prediksi', 'jadi', 'suatu', 'gempa', 'bumi', 'buah', 'wilayah', '']",-3,negative,-1
Jumlah Bencana dari Soeharto hingga Jokowi,"Bencana dari zaman orba sd sekarang
Soeharto (32thn) 96 kali bencana
Gusdur (1thn 8bln) 3 kali bencana
Megawati (3thn ) 14 kali bencana
SBY (10thn) 76 kali bencana
Jokowi (4thn) 332 kali bencana
Sumber :tempo,",bencana zaman orba sd sekarang soeharto thn kali bencana gusdur thn bln kali bencana megawati thn kali bencana sby thn kali bencana jokowi thn kali bencana sumber tempo,"['bencana', 'zaman', 'orba', 'sd', 'sekarang', 'soeharto', 'thn', 'kali', 'bencana', 'gusdur', 'thn', 'bln', 'kali', 'bencana', 'megawati', 'thn', 'kali', 'bencana', 'sby', 'thn', 'kali', 'bencana', 'jokowi', 'thn', 'kali', 'bencana', 'sumber', 'tempo']",<FreqDist with 15 samples and 28 outcomes>,"['bencana', 'zaman', 'orba', 'sd', 'sekarang', 'soeharto', 'thn', 'kali', 'bencana', 'gusdur', 'thn', 'bln', 'kali', 'bencana', 'megawati', 'thn', 'kali', 'bencana', 'sby', 'thn', 'kali', 'bencana', 'jokowi', 'thn', 'kali', 'bencana', 'sumber', 'tempo']",-33,negative,-1
KTP Bernama Selamat Idul Adha,"Di Hari Raya Idul Adha ini di berbagai media sosial beredar gambar KTP Elektronik bernama Selamat Idul Adha dengan alamat di Baron Cilik RT04 RW06, Kelurahan Bumi, Kecamatan Laweyan, Solo, Jawa Tengah.",hari raya idul adha berbagai media sosial beredar gambar ktp elektronik bernama selamat idul adha alamat di baron cilik rt rw kelurahan bumi kecamatan laweyan solo jawa tengah,"['hari', 'raya', 'idul', 'adha', 'berbagai', 'media', 'sosial', 'beredar', 'gambar', 'ktp', 'elektronik', 'bernama', 'selamat', 'idul', 'adha', 'alamat', 'di', 'baron', 'cilik', 'rt', 'rw', 'kelurahan', 'bumi', 'kecamatan', 'laweyan', 'solo', 'jawa', 'tengah']",<FreqDist with 26 samples and 28 outcomes>,"['hari', 'raya', 'idul', 'adha', 'bagai', 'media', 'sosial', 'edar', 'gambar', 'ktp', 'elektronik', 'nama', 'selamat', 'idul', 'adha', 'alamat', 'di', 'baron', 'cilik', 'rt', 'rw', 'lurah', 'bumi', 'camat', 'laweyan', 'solo', 'jawa', 'tengah']",21,positive,1
Framing Asing di Berita Pelayanan Turis Pasca Gempa Lombok,"HARAP MAKLUM PRESIDEN JOKOWI ANTEK ASING, DARIPADA RAKYAT NYA SENDIRI…???",harap maklum presiden jokowi antek asing rakyat sendiri…,"['harap', 'maklum', 'presiden', 'jokowi', 'antek', 'asing', 'rakyat', 'sendiri…']",<FreqDist with 8 samples and 8 outcomes>,"['harap', 'maklum', 'presiden', 'jokowi', 'antek', 'asing', 'rakyat', 'sendiri']",1,positive,1
Pesawat Citilink QG 801 Rute Semarang-Surabaya Tidak Hilang,Manajemen Citilink Indonesia memastikan keselamatan dan keamanan setiap penerbangan,manajemen citilink indonesia memastikan keselamatan keamanan penerbangan,"['manajemen', 'citilink', 'indonesia', 'memastikan', 'keselamatan', 'keamanan', 'penerbangan']",<FreqDist with 7 samples and 7 outcomes>,"['manajemen', 'citilink', 'indonesia', 'pasti', 'selamat', 'aman', 'terbang']",0,neutral,0
Surat Perintah Pendataan Tenaga Medis dan Non Medis Rumah Sakit Tahun 2018,Beredarnya surat yang berisikan perintah pendataan tenaga medis dan non medis rumah sakit 2018.,beredarnya surat berisikan perintah pendataan tenaga medis non medis rumah sakit,"['beredarnya', 'surat', 'berisikan', 'perintah', 'pendataan', 'tenaga', 'medis', 'non', 'medis', 'rumah', 'sakit']",<FreqDist with 10 samples and 11 outcomes>,"['edar', 'surat', 'risi', 'perintah', 'data', 'tenaga', 'medis', 'non', 'medis', 'rumah', 'sakit']",4,positive,1
MENGETAHUI KANDUNGAN PASTA GIGI DARI KODE WARNA,Coba cek kode warna register pd pasta gigi anda. Letaknya ada diujung tengah pasta gigi.,coba cek kode warna register pasta gigi letaknya diujung tengah pasta gigi,"['coba', 'cek', 'kode', 'warna', 'register', 'pasta', 'gigi', 'letaknya', 'diujung', 'tengah', 'pasta', 'gigi']",<FreqDist with 10 samples and 12 outcomes>,"['coba', 'cek', 'kode', 'warna', 'register', 'pasta', 'gigi', 'letak', 'ujung', 'tengah', 'pasta', 'gigi']",-4,negative,-1
Ahok Ciptakan Lirik Lagu Tuhan Tidak Tidur,"Meskipun kini Ahok berada di jeruji besi, bukan berarti dia tak bisa melakukan apapun....",meskipun kini ahok berada jeruji besi bukan berarti tak melakukan apapun,"['meskipun', 'kini', 'ahok', 'berada', 'jeruji', 'besi', 'bukan', 'berarti', 'tak', 'melakukan', 'apapun']",<FreqDist with 11 samples and 11 outcomes>,"['meski', 'kini', 'ahok', 'ada', 'jeruji', 'besi', 'bukan', 'arti', 'tak', 'laku', 'apa']",3,positive,1
Artikel Analisis Mulyo Wibisono yang Diedarkan Kembali,"*_ALISIS] MANTAN Badan Intel Strategis (BAIS) bicara soal Terorisme di Indonesia_*
 Quote:
 MULYO WIBISONO
 (Mantan Komandan Satgas Intel Badan Intelijen Strategis, (BAIS), Laksamana Pertama TNI, Purnawirawan) […]",alisis mantan badan intel strategis bais bicara soal terorisme indonesia quote mulyo wibisono mantan komandan satgas intel badan intelijen strategis bais laksamana pertama tni purnawirawan …,"['alisis', 'mantan', 'badan', 'intel', 'strategis', 'bais', 'bicara', 'soal', 'terorisme', 'indonesia', 'quote', 'mulyo', 'wibisono', 'mantan', 'komandan', 'satgas', 'intel', 'badan', 'intelijen', 'strategis', 'bais', 'laksamana', 'pertama', 'tni', 'purnawirawan', '…']",<FreqDist with 21 samples and 26 outcomes>,"['alis', 'mantan', 'badan', 'intel', 'strategis', 'bais', 'bicara', 'soal', 'terorisme', 'indonesia', 'quote', 'mulyo', 'wibisono', 'mantan', 'komandan', 'satgas', 'intel', 'badan', 'intelijen', 'strategis', 'bais', 'laksamana', 'pertama', 'tni', 'purnawirawan', '']",-13,negative,-1
MANTAN PRESIDEN RI KE 3 DI NOBATKAN SEBAGAI PEMILIK IQ TERTINGGI SEPANJANG SEJARAH MANUSIA NAMUN DI SIA SIAKAN OLEH BANGSA INDONESIA,"#MCA_BreackingNews_UpdateNEWS
 MOHON DOA NYA SEJENAK
 Kabar dari wadir RSPAD.
 MANTAN PRESIDEN RI KE 3 DI NOBATKAN SEBAGAI PEMILIK IQ TERTINGGI SEPANJANG SEJARAH MANUSIA NAMUN DI SIA SIAKAN OLEH BANGSA INDONESIA
 Sebuah situs Opishposh.com telah merilis 10 Manusia dengan IQ tertinggi dengan judul People With The Highest IQ Ever Recorded sbb : [...]",mca breackingnews updatenews mohon doa sejenak kabar wadir rspad mantan presiden ri nobatkan pemilik iq tertinggi sepanjang sejarah manusia di sia siakan bangsa indonesia sebuah situs opishposhcom merilis manusia iq tertinggi judul people with the highest iq ever recorded sbb,"['mca', 'breackingnews', 'updatenews', 'mohon', 'doa', 'sejenak', 'kabar', 'wadir', 'rspad', 'mantan', 'presiden', 'ri', 'nobatkan', 'pemilik', 'iq', 'tertinggi', 'sepanjang', 'sejarah', 'manusia', 'di', 'sia', 'siakan', 'bangsa', 'indonesia', 'sebuah', 'situs', 'opishposhcom', 'merilis', 'manusia', 'iq', 'tertinggi', 'judul', 'people', 'with', 'the', 'highest', 'iq', 'ever', 'recorded', 'sbb']",<FreqDist with 36 samples and 40 outcomes>,"['mca', 'breackingnews', 'updatenews', 'mohon', 'doa', 'jenak', 'kabar', 'wadir', 'rspad', 'mantan', 'presiden', 'ri', 'nobat', 'milik', 'iq', 'tinggi', 'panjang', 'sejarah', 'manusia', 'di', 'sia', 'sia', 'bangsa', 'indonesia', 'buah', 'situs', 'opishposhcom', 'rilis', 'manusia', 'iq', 'tinggi', 'judul', 'people', 'with', 'the', 'highest', 'iq', 'ever', 'recorded', 'sbb']",15,positive,1
"Penampakan Ufo di Langit California, Amerika Serikat",Penampakan UFO di California Selatan,penampakan ufo california selatan,"['penampakan', 'ufo', 'california', 'selatan']",<FreqDist with 4 samples and 4 outcomes>,"['tampak', 'ufo', 'california', 'selatan']",0,neutral,0
Kepala SMAN 3 Lamongan Akui Penulis Surat Untuk Ahok adalah Siswinya,"Memang siswi saya, angkatan (alumni) 2016/2017,”",memang siswi angkatan alumni ”,"['memang', 'siswi', 'angkatan', 'alumni', '”']",<FreqDist with 5 samples and 5 outcomes>,"['memang', 'siswi', 'angkat', 'alumni', '']",-3,negative,-1
Luhut Melarang Anies Merombak Pejabat DKI,Punya kewenangan apa si mantan jendral yang sengak ini ?,punya kewenangan apa si mantan jendral sengak,"['punya', 'kewenangan', 'apa', 'si', 'mantan', 'jendral', 'sengak']",<FreqDist with 7 samples and 7 outcomes>,"['punya', 'wenang', 'apa', 'si', 'mantan', 'jendral', 'sengak']",-3,negative,-1
JNE Bagi-Bagi Telepon Genggam Samsung S7,JNE Bagi-Bagi Telepon Genggam Samsung S7,jne bagibagi telepon genggam samsung s,"['jne', 'bagibagi', 'telepon', 'genggam', 'samsung', 's']",<FreqDist with 6 samples and 6 outcomes>,"['jne', 'bagibagi', 'telepon', 'genggam', 'samsung', 's']",0,neutral,0
Uang Rupiah Baru Bertandatangan Menteri Keuangan,"Coba perhatikan tanda tangan yg tercantum dalam uang rupiah cetakan lama dan yg baru……ada perbedaan yg sangat prinsip.
 Intinya…..uang rupiah yang lama di ttd Gubernur BI dan salah satu deputy BI……uang baru di ttd Gub BI dan menteri keuangan.
 Semua uang yg baru …tanda tangannya….ada campur tangan pemerintah……yg selama ini nggak pernah menteri keuangan ikut ttd uang rupiah.
 Uang baru mencantumkan tulisan Negara Kesatuan Republik Indonesia menghilangkan tulisan Bank Indonesia (hanya ada dicantumkan di muka belakang).
 Satu lagi,....",coba perhatikan tanda tangan tercantum uang rupiah cetakan lama baru……ada perbedaan sangat prinsip intinya…uang rupiah lama ttd gubernur bi salah satu deputy bi……uang baru ttd gub bi menteri keuangan semua uang yg baru …tanda tangannya…ada campur tangan pemerintah……yg selama nggak pernah menteri keuangan ikut ttd uang rupiah uang baru mencantumkan tulisan negara kesatuan republik indonesia menghilangkan tulisan bank indonesia ada dicantumkan muka belakang satu,"['coba', 'perhatikan', 'tanda', 'tangan', 'tercantum', 'uang', 'rupiah', 'cetakan', 'lama', 'baru……ada', 'perbedaan', 'sangat', 'prinsip', 'intinya…uang', 'rupiah', 'lama', 'ttd', 'gubernur', 'bi', 'salah', 'satu', 'deputy', 'bi……uang', 'baru', 'ttd', 'gub', 'bi', 'menteri', 'keuangan', 'semua', 'uang', 'yg', 'baru', '…tanda', 'tangannya…ada', 'campur', 'tangan', 'pemerintah……yg', 'selama', 'nggak', 'pernah', 'menteri', 'keuangan', 'ikut', 'ttd', 'uang', 'rupiah', 'uang', 'baru', 'mencantumkan', 'tulisan', 'negara', 'kesatuan', 'republik', 'indonesia', 'menghilangkan', 'tulisan', 'bank', 'indonesia', 'ada', 'dicantumkan', 'muka', 'belakang', 'satu']",<FreqDist with 47 samples and 64 outcomes>,"['coba', 'perhati', 'tanda', 'tangan', 'cantum', 'uang', 'rupiah', 'cetak', 'lama', 'baru ada', 'beda', 'sangat', 'prinsip', 'inti uang', 'rupiah', 'lama', 'ttd', 'gubernur', 'bi', 'salah', 'satu', 'deputy', 'bi uang', 'baru', 'ttd', 'gub', 'bi', 'menteri', 'uang', 'semua', 'uang', 'yg', 'baru', 'tanda', 'tangan ada', 'campur', 'tangan', 'perintah yg', 'lama', 'nggak', 'pernah', 'menteri', 'uang', 'ikut', 'ttd', 'uang', 'rupiah', 'uang', 'baru', 'cantum', 'tulis', 'negara', 'satu', 'republik', 'indonesia', 'hilang', 'tulis', 'bank', 'indonesia', 'ada', 'cantum', 'muka', 'belakang', 'satu']",-13,negative,-1
Anda Pernah Membully Orang Lain?,"Anda pernah membully orang lain?
 Tafsir al-Hujurat ayat 11",pernah membully orang lain tafsir alhujurat ayat,"['pernah', 'membully', 'orang', 'lain', 'tafsir', 'alhujurat', 'ayat']",<FreqDist with 7 samples and 7 outcomes>,"['pernah', 'membully', 'orang', 'lain', 'tafsir', 'alhujurat', 'ayat']",-6,negative,-1
: Cara Menandai Situs Berita Palsu,Cara ini membuat Anda bisa mencegah berita bohong atau hoax tersebar lebih luas dengan mengetahui keaslian dari suatu situs berita.,cara membuat bisa mencegah berita bohong hoax tersebar lebih luas mengetahui keaslian suatu situs berita,"['cara', 'membuat', 'bisa', 'mencegah', 'berita', 'bohong', 'hoax', 'tersebar', 'lebih', 'luas', 'mengetahui', 'keaslian', 'suatu', 'situs', 'berita']",<FreqDist with 14 samples and 15 outcomes>,"['cara', 'buat', 'bisa', 'cegah', 'berita', 'bohong', 'hoax', 'sebar', 'lebih', 'luas', 'tahu', 'asli', 'suatu', 'situs', 'berita']",-18,negative,-1
BEREDAR BENDERA PKI DI MANADO,DI Manado sudah beredar bendera PKI ? Bagaimana tindakan pemerintah ? apa masih melarang aparat untuk tidak berlebihan organisasi berlambang palu arit ini,manado beredar bendera pki bagaimana tindakan pemerintah apa melarang aparat tidak berlebihan organisasi berlambang palu arit,"['manado', 'beredar', 'bendera', 'pki', 'bagaimana', 'tindakan', 'pemerintah', 'apa', 'melarang', 'aparat', 'tidak', 'berlebihan', 'organisasi', 'berlambang', 'palu', 'arit']",<FreqDist with 16 samples and 16 outcomes>,"['manado', 'edar', 'bendera', 'pki', 'bagaimana', 'tindak', 'perintah', 'apa', 'larang', 'aparat', 'tidak', 'lebih', 'organisasi', 'lambang', 'palu', 'arit']",-9,negative,-1
Kenaikan Tarif Tol adalah karena Jokowi,"Dear haters, sebelum jadi bahan ketawaan, baca ini dulu ya…
 
 Kenaikan tarif tol per 1 Nov 2015, didasarkan pada mandat Undang-Undang Nomor
 38 Tahun 2004 Tentang Jalan, Pasal 48 Ayat III. Pasal itu menyebutkan kenaikan tarif tol mengalami penyesuaian setiap dua tahun sekali.",dear haters jadi bahan ketawaan baca dulu ya… kenaikan tarif tol per nov didasarkan mandat undangundang nomor tahun jalan pasal ayat iii pasal menyebutkan kenaikan tarif tol mengalami penyesuaian dua tahun sekali,"['dear', 'haters', 'jadi', 'bahan', 'ketawaan', 'baca', 'dulu', 'ya…', 'kenaikan', 'tarif', 'tol', 'per', 'nov', 'didasarkan', 'mandat', 'undangundang', 'nomor', 'tahun', 'jalan', 'pasal', 'ayat', 'iii', 'pasal', 'menyebutkan', 'kenaikan', 'tarif', 'tol', 'mengalami', 'penyesuaian', 'dua', 'tahun', 'sekali']",<FreqDist with 27 samples and 32 outcomes>,"['dear', 'haters', 'jadi', 'bahan', 'ketawa', 'baca', 'dulu', 'ya', 'naik', 'tarif', 'tol', 'per', 'nov', 'dasar', 'mandat', 'undangundang', 'nomor', 'tahun', 'jalan', 'pasal', 'ayat', 'iii', 'pasal', 'sebut', 'naik', 'tarif', 'tol', 'alami', 'sesuai', 'dua', 'tahun', 'sekali']",-17,negative,-1
Bisnis Penjualan Fanpage,Bisnis Penjualan Fanpage,bisnis penjualan fanpage,"['bisnis', 'penjualan', 'fanpage']",<FreqDist with 3 samples and 3 outcomes>,"['bisnis', 'jual', 'fanpage']",3,positive,1
"PENDIDIKAN AGAMA ISLAM  DAN BAHASA ARAB DITIADAKAN di sekolah madrasah RA, MI, mts, Dan MA","PENDIDIKAN AGAMA ISLAM (PAI) DAN BAHASA ARAB DITIADAKAN di sekolah madrasah RA, MI, mts, Dan MA Parah!",pendidikan agama islam pai bahasa arab ditiadakan sekolah madrasah ra mi mts ma parah,"['pendidikan', 'agama', 'islam', 'pai', 'bahasa', 'arab', 'ditiadakan', 'sekolah', 'madrasah', 'ra', 'mi', 'mts', 'ma', 'parah']",<FreqDist with 14 samples and 14 outcomes>,"['didik', 'agama', 'islam', 'pai', 'bahasa', 'arab', 'tiada', 'sekolah', 'madrasah', 'ra', 'mi', 'mts', 'ma', 'parah']",-5,negative,-1
Pria Meninggal Jantungnya Kekurangan Oksigen Karena Menggunakan Masker,Innalillahi wainnaillaihi rojiun..Korban gowes pake masker td pagi dibelakang citragrand ..A.n kol.laut(T) DIDIK HARI PRASETYO..Semoga amal ibadahnx diterima Allah swt,innalillahi wainnaillaihi rojiunkorban gowes pake masker td pagi dibelakang citragrand an kollautt didik hari prasetyosemoga amal ibadahnx diterima allah swt,"['innalillahi', 'wainnaillaihi', 'rojiunkorban', 'gowes', 'pake', 'masker', 'td', 'pagi', 'dibelakang', 'citragrand', 'an', 'kollautt', 'didik', 'hari', 'prasetyosemoga', 'amal', 'ibadahnx', 'diterima', 'allah', 'swt']",<FreqDist with 20 samples and 20 outcomes>,"['innalillahi', 'wainnaillaihi', 'rojiunkorban', 'gowes', 'pake', 'masker', 'td', 'pagi', 'belakang', 'citragrand', 'an', 'kollautt', 'didik', 'hari', 'prasetyosemoga', 'amal', 'ibadahnx', 'terima', 'allah', 'swt']",9,positive,1
Operasi Simpatik 2020 POLRI,Operasi simpatik 2020 Dilarang berboncengan untuk memutus rantai covid-19.. Yg melanggar kena tilang bagen surat2 komplit… #ngakak_njirr,operasi simpatik dilarang berboncengan memutus rantai covid melanggar kena tilang bagen surat komplit… ngakak njirr,"['operasi', 'simpatik', 'dilarang', 'berboncengan', 'memutus', 'rantai', 'covid', 'melanggar', 'kena', 'tilang', 'bagen', 'surat', 'komplit…', 'ngakak', 'njirr']",<FreqDist with 15 samples and 15 outcomes>,"['operasi', 'simpatik', 'larang', 'bonceng', 'putus', 'rantai', 'covid', 'langgar', 'kena', 'tilang', 'bagen', 'surat', 'komplit', 'ngakak', 'njirr']",-17,negative,-1
Akun Twitter resmi Menteri Pendidikan dan Kebudayaan @NadimMakarim,Akun Twitter resmi Menteri Pendidikan dan Kebudayaan | #MenujuIndonesiaMaju | *Akun dikelola oleh admin,akun twitter resmi menteri pendidikan kebudayaan menujuindonesiamaju akun dikelola admin,"['akun', 'twitter', 'resmi', 'menteri', 'pendidikan', 'kebudayaan', 'menujuindonesiamaju', 'akun', 'dikelola', 'admin']",<FreqDist with 9 samples and 10 outcomes>,"['akun', 'twitter', 'resmi', 'menteri', 'didik', 'budaya', 'menujuindonesiamaju', 'akun', 'kelola', 'admin']",2,positive,1
Info kemkes 6 kota zona kuning corona,"Info kemkes 6 kota zona kuning corona: Medan, Batam, Jkt, Sby, Bali dan Manado.
 
 Sediakan masker di rumah dan hand sanitizer. Usahakan jangan dl ke tempat umum dan travelling",info kemkes kota zona kuning corona medan batam jkt sby bali manado sediakan masker rumah hand sanitizer usahakan jangan dl tempat umum travelling,"['info', 'kemkes', 'kota', 'zona', 'kuning', 'corona', 'medan', 'batam', 'jkt', 'sby', 'bali', 'manado', 'sediakan', 'masker', 'rumah', 'hand', 'sanitizer', 'usahakan', 'jangan', 'dl', 'tempat', 'umum', 'travelling']",<FreqDist with 23 samples and 23 outcomes>,"['info', 'kemkes', 'kota', 'zona', 'kuning', 'corona', 'medan', 'batam', 'jkt', 'sby', 'bal', 'manado', 'sedia', 'masker', 'rumah', 'hand', 'sanitizer', 'usaha', 'jangan', 'dl', 'tempat', 'umum', 'travelling']",-10,negative,-1
Wuhan China Orang2 berteriak gak karuan,Keadaan di kota Wuhan China saat ini semakin mencekam. Orang² berteriak gak karuan,keadaan kota wuhan saat semakin mencekam orang² berteriak gak karuan,"['keadaan', 'kota', 'wuhan', 'saat', 'semakin', 'mencekam', 'orang²', 'berteriak', 'gak', 'karuan']",<FreqDist with 10 samples and 10 outcomes>,"['ada', 'kota', 'wuhan', 'saat', 'makin', 'cekam', 'orang', 'teriak', 'gak', 'karuan']",-3,negative,-1
same sex marriage procession in a churh,"“Procession moment of same sex marriage in a churh… very christian…the beauty of sharing…
 *Wiping Sweat*”
 (“Momen prosesi pernikahan sejenis di sebuah gereja… kristiani sekali…indah nya berbagi….
 *Lap Kringet”",“ procession moment of same sex marriage in a churh… very christian…the beauty of sharing… wiping sweat ” “ momen prosesi pernikahan sejenis sebuah gereja… kristiani sekali…indah berbagi… lap kringet ”,"['“', 'procession', 'moment', 'of', 'same', 'sex', 'marriage', 'in', 'a', 'churh…', 'very', 'christian…the', 'beauty', 'of', 'sharing…', 'wiping', 'sweat', '”', '“', 'momen', 'prosesi', 'pernikahan', 'sejenis', 'sebuah', 'gereja…', 'kristiani', 'sekali…indah', 'berbagi…', 'lap', 'kringet', '”']",<FreqDist with 28 samples and 31 outcomes>,"['', 'procession', 'moment', 'of', 'same', 'sex', 'marriage', 'in', 'a', 'churh', 'very', 'christian the', 'beauty', 'of', 'sharing', 'wiping', 'sweat', '', '', 'momen', 'prosesi', 'nikah', 'jenis', 'buah', 'gereja', 'kristiani', 'sekali indah', 'bagi', 'lap', 'kringet', '']",-5,negative,-1
