judul,narasi,clear,token_komen,freq_words,stemmed_komen,polarity_score,polarity,score
Jokowi pidato hanya satu menit jadi tertawaan orang Jepang,Pidato di pertemuan g20 jepang jokowi pidato hanya 60 detik alias satu menit jadi tertawaan orang2 jepang,pidato pertemuan jepang jokowi pidato detik alias satu menit jadi tertawaan orang jepang,"['pidato', 'pertemuan', 'jepang', 'jokowi', 'pidato', 'detik', 'alias', 'satu', 'menit', 'jadi', 'tertawaan', 'orang', 'jepang']",<FreqDist with 11 samples and 13 outcomes>,"['pidato', 'temu', 'jepang', 'jokowi', 'pidato', 'detik', 'alias', 'satu', 'menit', 'jadi', 'tertawa', 'orang', 'jepang']",4,positive,1
BELUM WAKTUNYA SURAT SUARA PENCOBLOSAN SUDAH BERTEBARAN,HEBAT KECURANGAN KPU DAN REZIM PKI JOKOWI INI…,hebat kecurangan kpu rezim pki jokowi ini…,"['hebat', 'kecurangan', 'kpu', 'rezim', 'pki', 'jokowi', 'ini…']",<FreqDist with 7 samples and 7 outcomes>,"['hebat', 'curang', 'kpu', 'rezim', 'pki', 'jokowi', 'ini']",0,negative,-1
Pesawat Pribadi Prabowo Dilarang Mendarat di Bandara Syamsudin Noor Banjarmasin,Info terbaru pesawat pribadi pak prabowo tdk dapat ijin untuk mendarat di bandara samsudinnoor bjrmasin.utk menghadiri haul guru sekumpul hr ini…sungguh Terlalu Rezim ini..pdahal bukan utk kampanye,info terbaru pesawat pribadi pak prabowo tdk ijin mendarat bandara samsudinnoor bjrmasinutk menghadiri haul guru sekumpul hr ini…sungguh terlalu rezim inipdahal bukan utk kampanye,"['info', 'terbaru', 'pesawat', 'pribadi', 'pak', 'prabowo', 'tdk', 'ijin', 'mendarat', 'bandara', 'samsudinnoor', 'bjrmasinutk', 'menghadiri', 'haul', 'guru', 'sekumpul', 'hr', 'ini…sungguh', 'terlalu', 'rezim', 'inipdahal', 'bukan', 'utk', 'kampanye']",<FreqDist with 24 samples and 24 outcomes>,"['info', 'baru', 'pesawat', 'pribadi', 'pak', 'prabowo', 'tdk', 'ijin', 'darat', 'bandara', 'samsudinnoor', 'bjrmasinutk', 'hadir', 'haul', 'guru', 'kumpul', 'hr', 'ini sungguh', 'terlalu', 'rezim', 'inipdahal', 'bukan', 'utk', 'kampanye']",-5,negative,-1
"DIBERI DUIT, BAJU DAN MAKAN, TAPI ACARA TETAP SUNYI, RELAWAN JOKOWI HAMPIR BUNUH DIRI","Menit demi menit berlalu. Tak satu pun 
warga yang mau bergabung meramaikan acara deklarasi Jokowi di Pariaman. Rencananya, relawan yang diberinama Aku Juga Jokowi (AJJO) ini dideklarasikan di Anjungan Gondoriah Kota Pariaman, Jumat (22/2).",menit menit berlalu tak satu warga mau bergabung meramaikan acara deklarasi jokowi pariaman rencananya relawan diberinama aku jokowi ajjo dideklarasikan anjungan gondoriah kota pariaman jumat,"['menit', 'menit', 'berlalu', 'tak', 'satu', 'warga', 'mau', 'bergabung', 'meramaikan', 'acara', 'deklarasi', 'jokowi', 'pariaman', 'rencananya', 'relawan', 'diberinama', 'aku', 'jokowi', 'ajjo', 'dideklarasikan', 'anjungan', 'gondoriah', 'kota', 'pariaman', 'jumat']",<FreqDist with 22 samples and 25 outcomes>,"['menit', 'menit', 'lalu', 'tak', 'satu', 'warga', 'mau', 'gabung', 'ramai', 'acara', 'deklarasi', 'jokowi', 'pariaman', 'rencana', 'rawan', 'rama', 'aku', 'jokowi', 'ajjo', 'deklarasi', 'anjung', 'gondoriah', 'kota', 'pariaman', 'jumat']",-7,negative,-1
KENAPA RAKYAT TAK BERONTAK,KENAPA RAKYAT TAK BERONTAK ??! …,rakyat tak berontak …,"['rakyat', 'tak', 'berontak', '…']",<FreqDist with 4 samples and 4 outcomes>,"['rakyat', 'tak', 'berontak', '']",0,negative,-1
Anggur yang Dijual Pinggir Jalan di Padang dan Tegal Berformalin,"ANGGUR MURAH YANG MENGGIURKAN ITU…
 
  
 
 Dapat info dari WA adakah saudara2 yang tahu info berikutnya? Mari kita berbagi informasi…",anggur murah menggiurkan itu… info wa adakah saudara tahu info berikutnya kita berbagi informasi…,"['anggur', 'murah', 'menggiurkan', 'itu…', 'info', 'wa', 'adakah', 'saudara', 'tahu', 'info', 'berikutnya', 'kita', 'berbagi', 'informasi…']",<FreqDist with 13 samples and 14 outcomes>,"['anggur', 'murah', 'giur', 'itu', 'info', 'wa', 'ada', 'saudara', 'tahu', 'info', 'ikut', 'kita', 'bagi', 'informasi']",-7,negative,-1
Klarifikasi terkait Video Viral Pagar Masjid Istiqlal yang Ditutup,Ada apa dgn rezim ini… Dl masjid istiqlal terbuka luas utk umat muslim maupun non muslim yg ingin beribadah maupun berwisata dr daerah2 maupun dr luar. Tp skrg pintu pagar masjid mulai membatasi umat utk msk kedlm masjid…,apa rezim ini… dl masjid istiqlal terbuka luas utk umat muslim maupun non muslim ingin beribadah maupun berwisata daerah maupun luar tp pintu pagar masjid mulai membatasi umat utk msk kedlm masjid…,"['apa', 'rezim', 'ini…', 'dl', 'masjid', 'istiqlal', 'terbuka', 'luas', 'utk', 'umat', 'muslim', 'maupun', 'non', 'muslim', 'ingin', 'beribadah', 'maupun', 'berwisata', 'daerah', 'maupun', 'luar', 'tp', 'pintu', 'pagar', 'masjid', 'mulai', 'membatasi', 'umat', 'utk', 'msk', 'kedlm', 'masjid…']",<FreqDist with 26 samples and 32 outcomes>,"['apa', 'rezim', 'ini', 'dl', 'masjid', 'istiqlal', 'buka', 'luas', 'utk', 'umat', 'muslim', 'maupun', 'non', 'muslim', 'ingin', 'ibadah', 'maupun', 'wisata', 'daerah', 'maupun', 'luar', 'tp', 'pintu', 'pagar', 'masjid', 'mulai', 'batas', 'umat', 'utk', 'msk', 'kedlm', 'masjid']",16,positive,1
Kak Seto Tidak Mengisi Acara di Sampoerna Academy,"Atas pertanyaan masyarakat kepada Lembaga Perlindungan Anak Indonesia (LPAI) beberapa hari yang lalu tentang sebaran Whatsapp berisikan kabar Kak Seto akan mengisi acara di Sampoerna Academy, pihak LPAI memberikan klarifikasi.",atas pertanyaan masyarakat lembaga perlindungan anak indonesia lpai beberapa hari lalu sebaran whatsapp berisikan kabar kak seto mengisi acara sampoerna academy pihak lpai memberikan klarifikasi,"['atas', 'pertanyaan', 'masyarakat', 'lembaga', 'perlindungan', 'anak', 'indonesia', 'lpai', 'beberapa', 'hari', 'lalu', 'sebaran', 'whatsapp', 'berisikan', 'kabar', 'kak', 'seto', 'mengisi', 'acara', 'sampoerna', 'academy', 'pihak', 'lpai', 'memberikan', 'klarifikasi']",<FreqDist with 24 samples and 25 outcomes>,"['atas', 'tanya', 'masyarakat', 'lembaga', 'lindung', 'anak', 'indonesia', 'lpai', 'beberapa', 'hari', 'lalu', 'sebar', 'whatsapp', 'risi', 'kabar', 'kak', 'seto', 'isi', 'acara', 'sampoerna', 'academy', 'pihak', 'lpai', 'beri', 'klarifikasi']",-12,negative,-1
Foto Salam Dua Jari Kapolda Sumut Paulus Waterpauw Bersama Ketua Relawan Djarot-Sihar,"Foto ""Salam Dua Jari"" Kapolda Sumut Paulus Waterpauw Bersama Ketua Relawan Djarot-Sihar",foto salam jari kapolda sumut paulus waterpauw bersama ketua relawan djarotsihar,"['foto', 'salam', 'jari', 'kapolda', 'sumut', 'paulus', 'waterpauw', 'bersama', 'ketua', 'relawan', 'djarotsihar']",<FreqDist with 11 samples and 11 outcomes>,"['foto', 'salam', 'jari', 'kapolda', 'sumut', 'paulus', 'waterpauw', 'sama', 'ketua', 'rawan', 'djarotsihar']",2,positive,1
Gempa akan Terjadi di Malang Selatan,Informasi buat warga Malang Selatan diharapkan keluar rumah pukul 22.30-23.59 nanti malam. Dikarenakan BMKG sudah mengeluarkan rilis akan terjadinya gempa akibat imbas dari gempa Banjarnegara. Hanya meneruskan pesan demi keselamatan bersama,informasi buat warga malang selatan diharapkan keluar rumah pukul malam dikarenakan bmkg mengeluarkan rilis terjadinya gempa akibat imbas gempa banjarnegara meneruskan pesan keselamatan bersama,"['informasi', 'buat', 'warga', 'malang', 'selatan', 'diharapkan', 'keluar', 'rumah', 'pukul', 'malam', 'dikarenakan', 'bmkg', 'mengeluarkan', 'rilis', 'terjadinya', 'gempa', 'akibat', 'imbas', 'gempa', 'banjarnegara', 'meneruskan', 'pesan', 'keselamatan', 'bersama']",<FreqDist with 23 samples and 24 outcomes>,"['informasi', 'buat', 'warga', 'malang', 'selatan', 'harap', 'keluar', 'rumah', 'pukul', 'malam', 'karena', 'bmkg', 'keluar', 'rilis', 'jadi', 'gempa', 'akibat', 'imbas', 'gempa', 'banjarnegara', 'terus', 'pesan', 'selamat', 'sama']",1,positive,1
"The Family MCA dan Saracen, Bisnis Hoaks Serupa tetapi Tak Sama","The Family MCA dan Saracen, Bisnis Hoaks Serupa tetapi Tak Sama",the family mca saracen bisnis hoaks serupa tak sama,"['the', 'family', 'mca', 'saracen', 'bisnis', 'hoaks', 'serupa', 'tak', 'sama']",<FreqDist with 9 samples and 9 outcomes>,"['the', 'family', 'mca', 'saracen', 'bisnis', 'hoaks', 'rupa', 'tak', 'sama']",3,positive,1
: Bahaya Memakan Kepala Ikan Karena Mengandung Racun Ciguatoksin,Bahaya Memakan Kepala Ikan Karena Mengandung Racun Ciguatoksin,bahaya memakan kepala ikan mengandung racun ciguatoksin,"['bahaya', 'memakan', 'kepala', 'ikan', 'mengandung', 'racun', 'ciguatoksin']",<FreqDist with 7 samples and 7 outcomes>,"['bahaya', 'makan', 'kepala', 'ikan', 'kandung', 'racun', 'ciguatoksin']",-12,negative,-1
Klarifikasi Sekjen PBNU soal Penolakan Ustadz Abdul Somad,Penolakan Ustadz Abdul Somad di Hongkong merupakan pesanan LBP,penolakan ustadz abdul somad hongkong merupakan pesanan lbp,"['penolakan', 'ustadz', 'abdul', 'somad', 'hongkong', 'merupakan', 'pesanan', 'lbp']",<FreqDist with 8 samples and 8 outcomes>,"['tolak', 'ustadz', 'abdul', 'somad', 'hongkong', 'rupa', 'pesan', 'lbp']",3,positive,1
Foto Mobil B-1-UNO Masuk Busway,"Beredar foto mobil di jalur busway berplat B 1 UNO. Dengan plat nomor yg kebetulan seperti itu, otomatis banyak orang akan menduga bahwa itu mobil milik Wagub DKI Sandiaga Uno.
Mobil tersebut adalah milik Dwi Putranto dari Jakarta Barat.",beredar foto mobil jalur busway berplat b uno plat nomor kebetulan itu otomatis banyak orang menduga itu mobil milik wagub dki sandiaga uno mobil tersebut milik dwi putranto jakarta barat,"['beredar', 'foto', 'mobil', 'jalur', 'busway', 'berplat', 'b', 'uno', 'plat', 'nomor', 'kebetulan', 'itu', 'otomatis', 'banyak', 'orang', 'menduga', 'itu', 'mobil', 'milik', 'wagub', 'dki', 'sandiaga', 'uno', 'mobil', 'tersebut', 'milik', 'dwi', 'putranto', 'jakarta', 'barat']",<FreqDist with 25 samples and 30 outcomes>,"['edar', 'foto', 'mobil', 'jalur', 'busway', 'berplat', 'b', 'uno', 'plat', 'nomor', 'betul', 'itu', 'otomatis', 'banyak', 'orang', 'duga', 'itu', 'mobil', 'milik', 'wagub', 'dki', 'sandiaga', 'uno', 'mobil', 'sebut', 'milik', 'dwi', 'putranto', 'jakarta', 'barat']",7,positive,1
Februniye Walikota Kristen Pertama Di Kota Mardin yang Mayoritas Warganya Beragama Islam,"Di dalam pemberitaannya, portal okterus.com mengatakan bahwa Kota Mardin, Turki memiliki Walikota Kristen perempuan pertama, yakni Februniye Akyol.",dalam pemberitaannya portal okteruscom mengatakan kota mardin turki memiliki walikota kristen perempuan pertama februniye akyol,"['dalam', 'pemberitaannya', 'portal', 'okteruscom', 'mengatakan', 'kota', 'mardin', 'turki', 'memiliki', 'walikota', 'kristen', 'perempuan', 'pertama', 'februniye', 'akyol']",<FreqDist with 15 samples and 15 outcomes>,"['dalam', 'berita', 'portal', 'okteruscom', 'kata', 'kota', 'mardin', 'turki', 'milik', 'walikota', 'kristen', 'perempuan', 'pertama', 'februniye', 'akyol']",5,positive,1
Jokowi Menaikan Pajak Penghasilan dari 10% Menjadi 15%,"Tahukah Anda, Diam-Diam Jokowi telah menaikkan Pajak Penghasilan Para Pekerja dan Buruh? Aha….Sebagai HRD Saya tau, Mulai dipotongnya Gajian Juli 2016.",tahukah diamdiam jokowi menaikkan pajak penghasilan pekerja buruh aha…sebagai hrd tau mulai dipotongnya gajian juli,"['tahukah', 'diamdiam', 'jokowi', 'menaikkan', 'pajak', 'penghasilan', 'pekerja', 'buruh', 'aha…sebagai', 'hrd', 'tau', 'mulai', 'dipotongnya', 'gajian', 'juli']",<FreqDist with 15 samples and 15 outcomes>,"['tahu', 'diamdiam', 'jokowi', 'naik', 'pajak', 'hasil', 'kerja', 'buruh', 'aha bagai', 'hrd', 'tau', 'mulai', 'potong', 'gaji', 'juli']",-3,negative,-1
"Jokowi Bantu Laos Bangun Infrastruktur, Ketika Jembatan-Jembatan di Indonesia Masih Meprihatinkan","Mohon pencerahan yg berita Sindo.
 
 Trus yg gambar Jembatan, lokasi dmn???apa sampai saat ini masih seperti itu??? tanpa penanganan dr pemerintah setempat.",mohon pencerahan berita sindo yg gambar jembatan lokasi dmnapa saat masih itu penanganan pemerintah setempat,"['mohon', 'pencerahan', 'berita', 'sindo', 'yg', 'gambar', 'jembatan', 'lokasi', 'dmnapa', 'saat', 'masih', 'itu', 'penanganan', 'pemerintah', 'setempat']",<FreqDist with 15 samples and 15 outcomes>,"['mohon', 'cerah', 'berita', 'sindo', 'yg', 'gambar', 'jembatan', 'lokasi', 'dmnapa', 'saat', 'masih', 'itu', 'tangan', 'perintah', 'tempat']",-13,negative,-1
Dokumentasi Dinding Berlapis Emas Freeport,"Lihatlah didalam perut bumi di tanah Papua, dinding berbatu berlapis emas itu bukan cat tembok, bukan pula di studio film tapi inilah kegiatan setiap hari karyawan Freeport selama puluhan tahun.",lihatlah didalam perut bumi tanah papua dinding berbatu berlapis emas bukan cat tembok bukan di studio film inilah kegiatan hari karyawan freeport selama puluhan tahun,"['lihatlah', 'didalam', 'perut', 'bumi', 'tanah', 'papua', 'dinding', 'berbatu', 'berlapis', 'emas', 'bukan', 'cat', 'tembok', 'bukan', 'di', 'studio', 'film', 'inilah', 'kegiatan', 'hari', 'karyawan', 'freeport', 'selama', 'puluhan', 'tahun']",<FreqDist with 24 samples and 25 outcomes>,"['lihat', 'dalam', 'perut', 'bumi', 'tanah', 'papua', 'dinding', 'batu', 'lap', 'emas', 'bukan', 'cat', 'tembok', 'bukan', 'di', 'studio', 'film', 'ini', 'giat', 'hari', 'karyawan', 'freeport', 'lama', 'puluh', 'tahun']",2,positive,1
Foto Logo I Love Israel pada Permen Mentos,Foto mentos edisi I Love Israel berada di sebuah supermarket daerah Jakarta Pusat,foto mentos edisi i love israel berada sebuah supermarket daerah jakarta pusat,"['foto', 'mentos', 'edisi', 'i', 'love', 'israel', 'berada', 'sebuah', 'supermarket', 'daerah', 'jakarta', 'pusat']",<FreqDist with 12 samples and 12 outcomes>,"['foto', 'tos', 'edisi', 'i', 'love', 'israel', 'ada', 'buah', 'supermarket', 'daerah', 'jakarta', 'pusat']",12,positive,1
Ahok izinkan Natalan di Monas - tapi larang pengajian di Monas,"MARI KITA TOLAK. 25 desember acara pastur di monas. majlis dilarang di monas, tapi kenapa kegiatan natal di perbolehkan di monas? sedangkan gubernur jakarta beralasan “monas tidak boleh dipakai acara masal dan ke agamaan” tapi kenapa acara pastur diperbolehkan? apakah ini adil? MARI KITA DEMO TANGGAL 25 APRIL MENDATANG!!!!!!",kita tolak desember acara pastur monas majlis dilarang monas kenapa kegiatan natal perbolehkan monas gubernur jakarta beralasan “ monas boleh dipakai acara masal ke agamaan ” kenapa acara pastur diperbolehkan ini adil kita demo tanggal april mendatang,"['kita', 'tolak', 'desember', 'acara', 'pastur', 'monas', 'majlis', 'dilarang', 'monas', 'kenapa', 'kegiatan', 'natal', 'perbolehkan', 'monas', 'gubernur', 'jakarta', 'beralasan', '“', 'monas', 'boleh', 'dipakai', 'acara', 'masal', 'ke', 'agamaan', '”', 'kenapa', 'acara', 'pastur', 'diperbolehkan', 'ini', 'adil', 'kita', 'demo', 'tanggal', 'april', 'mendatang']",<FreqDist with 29 samples and 37 outcomes>,"['kita', 'tolak', 'desember', 'acara', 'pastur', 'monas', 'majlis', 'larang', 'monas', 'kenapa', 'giat', 'natal', 'boleh', 'monas', 'gubernur', 'jakarta', 'alas', '', 'monas', 'boleh', 'pakai', 'acara', 'masal', 'ke', 'agama', '', 'kenapa', 'acara', 'pastur', 'boleh', 'ini', 'adil', 'kita', 'demo', 'tanggal', 'april', 'datang']",-11,negative,-1
"gedung Kejaksaan Agung terbakar, LBP minta pemutihan bagi koruptor","Pejabat BIN : “Lapor pak Presiden, gedung Kejaksaan dibakar eh maksudnya terbakar !” Presiden : “Alhamdulillah… Eh maksudnya , itu bukan urusan saya.” LBP : ” Kau bereskan lah pemutihan bagi saudara² koruptor kita” Kapolri langsung berlagak pilon, Para pejabat pura² kaget. Para Taipan berpesta pora di Christmas Island. 140 kasus korupsi yang dilakukan kader PDIP pun hilang, 60 kasus korupsi kelas kakap yg dilakukan Konglomerasi China pun lenyap.",pejabat bin “ lapor pak presiden gedung kejaksaan dibakar eh maksudnya terbakar ” presiden “ alhamdulillah… eh maksudnya bukan urusan saya ” lbp ” kau bereskan lah pemutihan saudara² koruptor kita ” kapolri langsung berlagak pilon pejabat pura² kaget taipan berpesta pora christmas island kasus korupsi dilakukan kader pdip hilang kasus korupsi kelas kakap dilakukan konglomerasi pun lenyap,"['pejabat', 'bin', '“', 'lapor', 'pak', 'presiden', 'gedung', 'kejaksaan', 'dibakar', 'eh', 'maksudnya', 'terbakar', '”', 'presiden', '“', 'alhamdulillah…', 'eh', 'maksudnya', 'bukan', 'urusan', 'saya', '”', 'lbp', '”', 'kau', 'bereskan', 'lah', 'pemutihan', 'saudara²', 'koruptor', 'kita', '”', 'kapolri', 'langsung', 'berlagak', 'pilon', 'pejabat', 'pura²', 'kaget', 'taipan', 'berpesta', 'pora', 'christmas', 'island', 'kasus', 'korupsi', 'dilakukan', 'kader', 'pdip', 'hilang', 'kasus', 'korupsi', 'kelas', 'kakap', 'dilakukan', 'konglomerasi', 'pun', 'lenyap']",<FreqDist with 47 samples and 58 outcomes>,"['jabat', 'bin', '', 'lapor', 'pak', 'presiden', 'gedung', 'jaksa', 'bakar', 'eh', 'maksud', 'bakar', '', 'presiden', '', 'alhamdulillah', 'eh', 'maksud', 'bukan', 'urus', 'saya', '', 'lbp', '', 'kau', 'beres', 'lah', 'mutih', 'saudara', 'koruptor', 'kita', '', 'kapolri', 'langsung', 'lagak', 'pilon', 'jabat', 'pura', 'kaget', 'taipan', 'pesta', 'pora', 'christmas', 'island', 'kasus', 'korupsi', 'laku', 'kader', 'pdip', 'hilang', 'kasus', 'korupsi', 'kelas', 'kakap', 'laku', 'konglomerasi', 'pun', 'lenyap']",-30,negative,-1
laki-laki di tengah Soekarno dan Jend Soerdirman itu adalah ayahandanya Habieb Risziq Shihab,Agar publik melek politik sejarah. Ada yg tahu siapa laki-laki di tengah Soekarno dan Jend Soedirman saat itu saat itu?!… Beliau adalah ayahandanya Habieb Risziq Shihab berita ini sengaja di tutupi sejarah oleh compeni pemerintah penjajah saat itu ykni Belanda karena khawatir umat islam bersatu.,publik melek politik sejarah yg tahu siapa lakilaki tengah soekarno jend soedirman itu itu… beliau ayahandanya habieb risziq shihab berita sengaja tutupi sejarah compeni pemerintah penjajah itu ykni belanda khawatir umat islam bersatu,"['publik', 'melek', 'politik', 'sejarah', 'yg', 'tahu', 'siapa', 'lakilaki', 'tengah', 'soekarno', 'jend', 'soedirman', 'itu', 'itu…', 'beliau', 'ayahandanya', 'habieb', 'risziq', 'shihab', 'berita', 'sengaja', 'tutupi', 'sejarah', 'compeni', 'pemerintah', 'penjajah', 'itu', 'ykni', 'belanda', 'khawatir', 'umat', 'islam', 'bersatu']",<FreqDist with 31 samples and 33 outcomes>,"['publik', 'melek', 'politik', 'sejarah', 'yg', 'tahu', 'siapa', 'lakilaki', 'tengah', 'soekarno', 'jend', 'soedirman', 'itu', 'itu', 'beliau', 'ayahanda', 'habieb', 'risziq', 'shihab', 'berita', 'sengaja', 'tutup', 'sejarah', 'compeni', 'perintah', 'jajah', 'itu', 'ykni', 'belanda', 'khawatir', 'umat', 'islam', 'satu']",-8,negative,-1
Video BIADAB BANGET PERLAKUAN MEREKA SAMA JENAZAH MUSLIM !!!!!!,BIADAB BANGET PERLAKUAN MEREKA SAMA JENAZAH MUSLIM,biadab banget perlakuan sama jenazah muslim,"['biadab', 'banget', 'perlakuan', 'sama', 'jenazah', 'muslim']",<FreqDist with 6 samples and 6 outcomes>,"['biadab', 'banget', 'laku', 'sama', 'jenazah', 'muslim']",1,positive,1
"SEHARI SETELAH DILAKUKAN RAPID TEST COVID-19 KEPADA PARA SANTRI DI KUDUS, 1.000 SANTRI TAK SADARKAN DIRI","SEHARI SETELAH DILAKUKAN RAPID TEST COVID-19 KEPADA PARA SANTRI DI KUDUS, 1.000 SANTRI TAK SADARKAN DIRI",sehari dilakukan rapid test covid para santri kudus santri tak sadarkan diri,"['sehari', 'dilakukan', 'rapid', 'test', 'covid', 'para', 'santri', 'kudus', 'santri', 'tak', 'sadarkan', 'diri']",<FreqDist with 11 samples and 12 outcomes>,"['hari', 'laku', 'rapid', 'test', 'covid', 'para', 'santri', 'kudus', 'santri', 'tak', 'sadar', 'diri']",5,positive,1
Ide alquran nusantara sdh mulai direalisasikan,Innalillahi wa innaillaihi roojiuun…. Ide alqur’an nusantara sdh mulai direalisasikan Astagfirullah…,innalillahi wa innaillaihi roojiuun… ide alqur ’ an nusantara sdh mulai direalisasikan astagfirullah…,"['innalillahi', 'wa', 'innaillaihi', 'roojiuun…', 'ide', 'alqur', '’', 'an', 'nusantara', 'sdh', 'mulai', 'direalisasikan', 'astagfirullah…']",<FreqDist with 13 samples and 13 outcomes>,"['innalillahi', 'wa', 'innaillaihi', 'roojiuun', 'ide', 'alqur', '', 'an', 'nusantara', 'sdh', 'mulai', 'realisasi', 'astagfirullah']",1,positive,1
Katalog Model Alexis,"Ladies Catalogue, Model Premium”",ladies catalogue model premium ”,"['ladies', 'catalogue', 'model', 'premium', '”']",<FreqDist with 5 samples and 5 outcomes>,"['ladies', 'catalogue', 'model', 'premium', '']",5,positive,1
Surat Seruan Siaga 1 Majelis Ulama Indonesia,"Kami selaku Sekertaris Majelis Ulama Indonesia (MUI) Pusat. Dengan ini menyerukan kepada seluruh MUI Propinsi, Kabupaten, dan Kota Agar berhati-hati dan Waspada dengan di adakannya Rapid Test Covid – 19 terhadap para Ulama, Kyai, dan Ustadz di seluruh Indonesia. Kami serukan bahwa rencana Test Corona ini adalah modus operandi dari Pki atas perintah Negara Komunis China untuk menghabisi para tokoh agama Islam baik di Indonesia maupun di Negara muslim lain. Oleh karena itu kita akan tolak niat mereka yang kelihatan baik. Tapi di dalamnya ada misi yang sangat jahat dan licik!",selaku sekertaris majelis ulama indonesia mui pusat menyerukan seluruh mui propinsi kabupaten kota berhatihati waspada adakannya rapid test covid – ulama kyai ustadz seluruh indonesia serukan rencana test corona ini adalah modus operandi pki atas perintah negara komunis untuk menghabisi para tokoh agama islam baik indonesia maupun di negara muslim oleh itu akan tolak niat kelihatan baik di dalamnya misi yang sangat jahat licik,"['selaku', 'sekertaris', 'majelis', 'ulama', 'indonesia', 'mui', 'pusat', 'menyerukan', 'seluruh', 'mui', 'propinsi', 'kabupaten', 'kota', 'berhatihati', 'waspada', 'adakannya', 'rapid', 'test', 'covid', '–', 'ulama', 'kyai', 'ustadz', 'seluruh', 'indonesia', 'serukan', 'rencana', 'test', 'corona', 'ini', 'adalah', 'modus', 'operandi', 'pki', 'atas', 'perintah', 'negara', 'komunis', 'untuk', 'menghabisi', 'para', 'tokoh', 'agama', 'islam', 'baik', 'indonesia', 'maupun', 'di', 'negara', 'muslim', 'oleh', 'itu', 'akan', 'tolak', 'niat', 'kelihatan', 'baik', 'di', 'dalamnya', 'misi', 'yang', 'sangat', 'jahat', 'licik']",<FreqDist with 55 samples and 64 outcomes>,"['selaku', 'sekertaris', 'majelis', 'ulama', 'indonesia', 'mui', 'pusat', 'seru', 'seluruh', 'mui', 'propinsi', 'kabupaten', 'kota', 'berhatihati', 'waspada', 'adakan', 'rapid', 'test', 'covid', '', 'ulama', 'kyai', 'ustadz', 'seluruh', 'indonesia', 'seru', 'rencana', 'test', 'corona', 'ini', 'adalah', 'modus', 'operandi', 'pki', 'atas', 'perintah', 'negara', 'komunis', 'untuk', 'habis', 'para', 'tokoh', 'agama', 'islam', 'baik', 'indonesia', 'maupun', 'di', 'negara', 'muslim', 'oleh', 'itu', 'akan', 'tolak', 'niat', 'lihat', 'baik', 'di', 'dalam', 'misi', 'yang', 'sangat', 'jahat', 'licik']",-9,negative,-1
